Date,ARS,BRL,CLP,COP,CRC,DOP,GTQ,HNL,MXN,NIO,PAB,PEN,PYG,UYU
2010-01-26,3.811300039291382,1.8336000442504883,499.6499938964844,1926.0,538.9199829101562,35.599998474121094,8.217599868774414,18.548999786376953,12.869500160217285,20.55699920654297,0.9825199842453003,2.796099901199341,4630.0,19.08300018310547
2010-01-27,3.816699981689453,1.8495999574661255,505.3800048828125,1934.800048828125,538.5800170898438,35.494998931884766,8.216500282287598,18.531999588012695,12.946499824523926,20.549999237060547,0.9816799759864807,2.7962000370025635,4651.2001953125,19.117000579833984
2010-01-28,3.8206000328063965,1.8680000305175781,522.6599731445312,1952.699951171875,545.7000122070312,35.52199935913086,8.217100143432617,18.534000396728516,13.049799919128418,20.55500030517578,0.982010006904602,2.803999900817871,4650.7998046875,19.06599998474121
2010-01-29,3.8222999572753906,1.8729000091552734,515.239990234375,1957.199951171875,548.5399780273438,35.512001037597656,8.195699691772461,18.542999267578125,13.083499908447266,20.566999435424805,0.9821000099182129,2.8039000034332275,4653.10009765625,19.125999450683594
2010-01-30,3.825533310572306,1.8694000244140625,514.6433308919271,1963.4666341145833,548.0099894205729,35.67466735839844,8.188266436258951,18.54166603088379,13.018199920654297,20.56666628519694,0.9820800026257833,2.8225999673207602,4652.86669921875,19.12499936421712
2010-01-31,3.828766663869222,1.8659000396728516,514.0466715494791,1969.7333170572917,547.4800008138021,35.83733367919922,8.180833180745443,18.540332794189453,12.952899932861328,20.566333134969074,0.9820599953333536,2.8412999312082925,4652.63330078125,19.123999277750652
2010-02-01,3.8320000171661377,1.8624000549316406,513.4500122070312,1976.0,546.9500122070312,36.0,8.173399925231934,18.538999557495117,12.88759994506836,20.56599998474121,0.9820399880409241,2.859999895095825,4652.39990234375,19.12299919128418
2010-02-02,3.822200059890747,1.830399990081787,514.75,1961.0,545.6900024414062,36.0,8.168299674987793,18.527999877929688,12.87279987335205,20.562000274658203,0.9815800189971924,2.7929000854492188,4669.60009765625,19.111000061035156
2010-02-03,3.833400011062622,1.850000023841858,522.510009765625,1967.0,544.9500122070312,36.150001525878906,8.145999908447266,18.542999267578125,12.948200225830078,20.582000732421875,0.9822199940681458,2.8510000705718994,4673.5,19.12700080871582
2010-02-04,3.841900110244751,1.8803999423980713,539.8400268554688,1989.0,543.3200073242188,36.20000076293945,8.14109992980957,18.531999588012695,13.153300285339355,20.57200050354004,0.9818300008773804,2.8610000610351562,4690.60009765625,19.11400032043457
2010-02-05,3.8210999965667725,1.882699966430664,539.1799926757812,1993.0,543.4099731445312,36.20000076293945,8.11460018157959,18.527000427246094,13.126999855041504,20.56999969482422,0.9815300107002258,2.861799955368042,4689.60009765625,19.110000610351562
2010-02-06,3.8311999638875327,1.8789666493733723,535.7866617838541,1995.3333333333333,543.2166544596354,36.15000025431315,8.107500076293945,18.526333491007488,13.161433219909668,20.56999969482422,0.9814533392588297,2.86436661084493,4656.10009765625,19.09266726175944
2010-02-07,3.8412999312082925,1.8752333323160808,532.3933308919271,1997.6666666666667,543.0233357747396,36.09999974568685,8.1003999710083,18.52566655476888,13.195866584777832,20.56999969482422,0.9813766678174337,2.866933266321818,4622.60009765625,19.075333913167317
2010-02-08,3.8513998985290527,1.871500015258789,529.0,2000.0,542.8300170898438,36.04999923706055,8.093299865722656,18.524999618530273,13.230299949645996,20.56999969482422,0.9812999963760376,2.869499921798706,4589.10009765625,19.058000564575195
2010-02-09,3.843899965286255,1.843000054359436,530.6199951171875,1968.0,542.8599853515625,36.04999923706055,8.093799591064453,18.525999069213867,12.992300033569336,20.57900047302246,0.9816200137138367,2.8610000610351562,4569.10009765625,19.058000564575195
2010-02-10,3.8371999263763428,1.850600004196167,528.3099975585938,1957.5,541.7999877929688,36.20000076293945,8.064299583435059,18.527000427246094,13.105250358581543,20.583999633789062,0.981719970703125,2.8545000553131104,4599.5,19.459999084472656
2010-02-11,3.8333001136779785,1.8515000343322754,527.25,1948.0,542.3400268554688,36.20000076293945,8.047900199890137,18.53499984741211,12.934000015258789,20.59600067138672,0.9819300174713135,2.8529999256134033,4601.5,19.218000411987305
2010-02-12,3.848599910736084,1.8585000038146973,519.6900024414062,1933.0,540.77001953125,36.150001525878906,8.020500183105469,18.523000717163086,12.933699607849121,20.584999084472656,0.9812700152397156,2.8510000705718994,4588.7001953125,19.2549991607666
2010-02-13,3.850333293279012,1.8561333417892456,518.2800089518229,1922.2666829427083,539.0433553059896,36.00133387247721,8.019000053405762,18.523000717163086,12.933836301167807,20.58633295694987,0.9814000129699707,2.83240008354187,4588.60009765625,19.304999669392902
2010-02-14,3.85206667582194,1.853766679763794,516.8700154622396,1911.5333658854167,537.3166910807291,35.85266621907552,8.017499923706055,18.523000717163086,12.93397299448649,20.587666829427082,0.9815300107002258,2.813800096511841,4588.5,19.355000178019207
2010-02-15,3.853800058364868,1.8514000177383423,515.4600219726562,1900.800048828125,535.5900268554688,35.70399856567383,8.015999794006348,18.523000717163086,12.934109687805176,20.589000701904297,0.981660008430481,2.7952001094818115,4588.39990234375,19.405000686645508
2010-02-16,3.8517000675201416,1.8424999713897705,513.25,1923.0,545.9299926757812,36.150001525878906,8.064399719238281,18.520000457763672,12.840399742126465,20.593000411987305,0.9815899729728699,2.8475000858306885,4598.10009765625,19.253000259399414
2010-02-17,3.8554000854492188,1.8329999446868896,520.7999877929688,1927.0,546.4400024414062,36.20000076293945,8.071999549865723,18.53700065612793,12.871190071105957,20.614999771118164,0.9818999767303467,2.8450000286102295,4601.7998046875,19.268999099731445
2010-02-18,3.881700038909912,1.819000005722046,525.77001953125,1929.0,545.9500122070312,36.150001525878906,8.064901351928711,18.520000457763672,12.888400077819824,20.600000381469727,0.9810600280761719,2.8489999771118164,4597.60009765625,19.250999450683594
2010-02-19,3.8338000774383545,1.8035000562667847,520.0499877929688,1918.0,540.3800048828125,36.0,8.038200378417969,18.511999130249023,12.800000190734863,20.5939998626709,0.9807400107383728,2.8510000705718994,4595.7001953125,19.19300079345703
2010-02-20,3.8403333822886148,1.8050000270207722,520.2799886067709,1916.6666666666667,541.3133341471354,36.06666692097982,8.040166854858398,18.516665776570637,12.801800092061361,20.599666595458984,0.980946679910024,2.8501667181650796,4596.83349609375,19.197667439778645
2010-02-21,3.8468666871388755,1.80649999777476,520.5099894205729,1915.3333333333333,542.2466634114584,36.13333384195963,8.042133331298828,18.521332422892254,12.803599993387857,20.60533332824707,0.9811533490816752,2.8493333657582602,4597.966796875,19.20233408610026
2010-02-22,3.8533999919891357,1.8079999685287476,520.739990234375,1914.0,543.1799926757812,36.20000076293945,8.044099807739258,18.525999069213867,12.805399894714355,20.611000061035156,0.9813600182533264,2.8485000133514404,4599.10009765625,19.207000732421875
2010-02-23,3.8659000396728516,1.819599986076355,520.0900268554688,1922.0,539.1900024414062,35.611000061035156,8.044500350952148,18.527999877929688,12.921899795532227,20.62299919128418,0.9801099896430969,2.7904000282287598,4609.60009765625,19.208999633789062
2010-02-24,3.8671998977661133,1.818600058555603,520.47998046875,1889.0999755859375,536.22998046875,35.709999084472656,8.041899681091309,18.524999618530273,12.802289962768555,20.617000579833984,0.9812999963760376,2.790800094604492,4617.89990234375,19.25200080871582
2010-02-25,3.839200019836426,1.8359999656677246,518.3900146484375,1940.0,537.0800170898438,36.150001525878906,8.043299674987793,18.523000717163086,12.793000221252441,20.621000289916992,0.9812700152397156,2.8480000495910645,4618.2998046875,19.253999710083008
2010-02-26,3.864000082015991,1.805999994277954,515.6400146484375,1937.5,536.6199951171875,36.150001525878906,7.888299942016602,18.51099967956543,12.768400192260742,20.611000061035156,0.9807699918746948,2.8469998836517334,4615.39990234375,19.242000579833984
2010-02-27,3.8561333815256753,1.803333322207133,514.933349609375,1929.3333333333333,537.739990234375,36.150001525878906,7.941233317057292,18.54599952697754,12.755366643269857,20.644999821980793,0.9827266534169515,2.8314998944600425,4632.733235677083,19.290333429972332
2010-02-28,3.84826668103536,1.8006666501363118,514.2266845703125,1921.1666666666667,538.8599853515625,36.150001525878906,7.9941666920979815,18.58099937438965,12.74233309427897,20.678999582926433,0.9846833149592081,2.815999905268351,4650.066569010417,19.338666280110676
2010-03-01,3.840399980545044,1.7979999780654907,513.52001953125,1913.0,539.97998046875,36.150001525878906,8.047100067138672,18.615999221801758,12.729299545288086,20.71299934387207,0.9866399765014648,2.80049991607666,4667.39990234375,19.386999130249023
2010-03-02,3.837399959564209,1.7324999570846558,509.7900085449219,1911.0,537.0800170898438,36.20000076293945,8.009599685668945,18.516000747680664,12.728599548339844,20.541000366210938,0.9812099933624268,2.8410000801086426,4646.39990234375,19.29599952697754
2010-03-03,3.859999895095825,1.7879999876022339,505.7699890136719,1924.0,537.219970703125,36.150001525878906,7.960100173950195,18.5310001373291,12.69909954071045,20.648000717163086,0.9816399812698364,2.8429999351501465,4625.7998046875,19.315000534057617
2010-03-04,3.849600076675415,1.7884999513626099,508.0299987792969,1917.0,533.6500244140625,36.099998474121094,7.957499980926514,18.524999618530273,12.707500457763672,20.643999099731445,0.981660008430481,2.8415000438690186,4623.7998046875,19.30699920654297
2010-03-05,3.847899913787842,1.777999997138977,501.7699890136719,1897.0,534.3099975585938,36.150001525878906,7.886899948120117,18.538000106811523,12.624099731445312,20.660999298095703,0.9818800091743469,2.8380000591278076,4622.0,19.319000244140625
2010-03-06,3.850333293279012,1.780233343442281,501.09999593098956,1896.0,534.2433268229166,36.21666717529297,7.881533304850261,18.535666783650715,12.637999852498373,20.659332911173504,0.9817766745885214,2.8383333683013916,4614.7666015625,19.233666737874348
2010-03-07,3.852766672770182,1.7824666897455852,500.4300028483073,1895.0,534.1766560872396,36.28333282470703,7.876166661580403,18.53333346048991,12.651899973551432,20.6576665242513,0.9816733400026957,2.8386666774749756,4607.533203125,19.148333231608074
2010-03-08,3.8552000522613525,1.7847000360488892,499.760009765625,1894.0,534.1099853515625,36.349998474121094,7.870800018310547,18.5310001373291,12.665800094604492,20.6560001373291,0.9815700054168701,2.8389999866485596,4600.2998046875,19.062999725341797
2010-03-09,3.8510000705718994,1.781000018119812,499.8399963378906,1885.0,534.02001953125,36.400001525878906,7.873199939727783,18.52400016784668,12.623600006103516,20.64900016784668,0.9810199737548828,2.8380000591278076,4603.7001953125,19.256000518798828
2010-03-10,3.8622000217437744,1.7680000066757202,501.0899963378906,1892.0,532.5599975585938,36.400001525878906,7.8958001136779785,18.518999099731445,12.586799621582031,20.65399932861328,0.9810199737548828,2.8380000591278076,4597.2998046875,19.250999450683594
2010-03-11,3.8524999618530273,1.7690000534057617,508.6000061035156,1893.0,527.989990234375,36.400001525878906,7.911300182342529,18.520000457763672,12.567700386047363,20.658000946044922,0.9810799956321716,2.8380000591278076,4622.5,19.250999450683594
2010-03-12,3.8543999195098877,1.7610000371932983,506.0400085449219,1889.0,528.4500122070312,36.400001525878906,7.911499977111816,18.540000915527344,12.517999649047852,20.68199920654297,0.9817100167274475,2.862499952316284,4626.89990234375,19.273000717163086
2010-03-13,3.8538665771484375,1.761133352915446,505.9266764322917,1880.6999918619792,528.4100138346354,36.13333384195963,7.90476671854655,18.53866704305013,12.524166425069174,20.68033281962077,0.9817100167274475,2.835233290990194,4626.699869791667,19.204333623250324
2010-03-14,3.8533332347869873,1.7612666686375935,505.81334431966144,1872.3999837239583,528.3700154622396,35.86666615804037,7.898033459981282,18.537333170572918,12.530333201090494,20.678666432698567,0.9817100167274475,2.807966629664103,4626.499837239583,19.135666529337566
2010-03-15,3.852799892425537,1.7613999843597412,505.70001220703125,1864.0999755859375,528.3300170898438,35.599998474121094,7.891300201416016,18.535999298095703,12.536499977111816,20.677000045776367,0.9817100167274475,2.7806999683380127,4626.2998046875,19.066999435424805
2010-03-16,3.853800058364868,1.7661999464035034,507.57000732421875,1898.0,522.4400024414062,36.400001525878906,7.856500148773193,18.527999877929688,12.515899658203125,20.68000030517578,0.9815499782562256,2.8359999656677246,4619.7001953125,19.110000610351562
2010-03-17,3.8631999492645264,1.7619999647140503,517.0399780273438,1894.0,511.2900085449219,36.400001525878906,7.857600212097168,18.534000396728516,12.452199935913086,20.69099998474121,0.9818099737167358,2.8369998931884766,4621.10009765625,19.115999221801758
2010-03-18,3.855600118637085,1.7710000276565552,517.7100219726562,1898.0,525.1300048828125,36.400001525878906,7.857699871063232,18.525999069213867,12.513899803161621,20.684999465942383,0.9817000031471252,2.8380000591278076,4584.2001953125,19.058000564575195
2010-03-19,3.8615000247955322,1.7949999570846558,517.4299926757812,1906.0,525.469970703125,36.400001525878906,7.892300128936768,18.538000106811523,12.561300277709961,20.701000213623047,0.9818999767303467,2.8350000381469727,4597.0,19.16900062561035
2010-03-20,3.86163338025411,1.7963333129882812,517.7799886067709,1906.0,525.3333129882812,36.400001525878906,7.88290007909139,18.53333346048991,12.546766916910807,20.696666717529297,0.9816766579945883,2.8353333473205566,4597.433268229167,19.180667241414387
2010-03-21,3.861766735712687,1.7976666688919067,518.1299845377604,1906.0,525.1966552734375,36.400001525878906,7.873500029246013,18.528666814168293,12.532233556111654,20.692333221435547,0.9814533392588297,2.8356666564941406,4597.866536458333,19.192333857218426
2010-03-22,3.8619000911712646,1.7990000247955322,518.47998046875,1906.0,525.0599975585938,36.400001525878906,7.864099979400635,18.52400016784668,12.5177001953125,20.687999725341797,0.9812300205230713,2.8359999656677246,4598.2998046875,19.20400047302246
2010-03-23,3.874799966812134,1.7805999517440796,526.22998046875,1906.0,522.4600219726562,36.349998474121094,7.845200061798096,18.520000457763672,12.485799789428711,20.691999435424805,0.9813899993896484,2.8359999656677246,4597.5,19.25200080871582
2010-03-24,3.864500045776367,1.7933000326156616,523.6099853515625,1907.5,515.6099853515625,36.349998474121094,7.837900161743164,18.52400016784668,12.580900192260742,20.698999404907227,0.9811599850654602,2.874000072479248,4618.60009765625,19.20400047302246
2010-03-25,3.875499963760376,1.7990000247955322,524.239990234375,1923.0,515.719970703125,36.400001525878906,7.873300075531006,18.527999877929688,12.545999526977539,20.707000732421875,0.9815199971199036,2.8340001106262207,4619.5,19.20800018310547
2010-03-26,3.8575000762939453,1.8229999542236328,520.52001953125,1935.0,515.719970703125,36.400001525878906,7.877799987792969,18.527999877929688,12.496299743652344,20.709999084472656,0.9814800024032593,2.8389999866485596,4619.5,19.209999084472656
2010-03-27,3.860300064086914,1.8181666533152263,521.6033528645834,1933.3333333333333,515.6466471354166,36.38333384195963,7.876633326212565,18.525333404541016,12.471199671427408,20.707665761311848,0.9813599983851115,2.8393332958221436,4618.833333333333,19.206666310628254
2010-03-28,3.863100051879883,1.8133333524068196,522.6866861979166,1931.6666666666667,515.5733235677084,36.36666615804037,7.875466664632161,18.522666931152344,12.446099599202475,20.705332438151043,0.9812399943669637,2.8396666049957275,4618.166666666667,19.203333536783855
2010-03-29,3.8659000396728516,1.808500051498413,523.77001953125,1930.0,515.5,36.349998474121094,7.874300003051758,18.520000457763672,12.420999526977539,20.702999114990234,0.9811199903488159,2.8399999141693115,4617.5,19.200000762939453
2010-03-30,3.8680999279022217,1.7937999963760376,521.3499755859375,1929.0,510.6300048828125,36.349998474121094,7.881800174713135,18.524999618530273,12.3548002243042,20.716999053955078,0.9812999963760376,2.8389999866485596,4648.39990234375,19.104000091552734
2010-03-31,3.87719988822937,1.780500054359436,513.9400024414062,1915.550048828125,510.54998779296875,36.349998474121094,7.8471999168396,18.52199935913086,12.355299949645996,20.716999053955078,0.9812300205230713,2.8389999866485596,4647.89990234375,19.101999282836914
2010-04-01,3.8712000846862793,1.7654000520706177,511.1400146484375,1917.0,509.32000732421875,36.279998779296875,7.84250020980835,18.531999588012695,12.306209564208984,20.731000900268555,0.981689989566803,2.8394999504089355,4650.39990234375,19.113000869750977
2010-04-02,3.812700033187866,1.7649999856948853,514.1699829101562,1917.0,506.3299865722656,36.279998779296875,7.807199954986572,18.448999404907227,12.293999671936035,20.63800048828125,0.9772700071334839,2.8410000801086426,4629.60009765625,19.027000427246094
2010-04-03,3.814166704813639,1.7634999752044678,514.3533121744791,1914.6666666666667,507.4166564941406,36.28666559855143,7.820099989573161,18.479999542236328,12.274666468302408,20.672333399454754,0.9788866639137268,2.8400000731150308,4637.300130208333,19.058666865030926
2010-04-04,3.8156333764394126,1.7619999647140503,514.5366414388021,1912.3333333333333,508.5033264160156,36.29333241780599,7.833000024159749,18.51099967956543,12.255333264668783,20.706666310628254,0.9805033206939697,2.8390000661214194,4645.000162760417,19.090333302815754
2010-04-05,3.8171000480651855,1.7604999542236328,514.719970703125,1910.0,509.5899963378906,36.29999923706055,7.845900058746338,18.54199981689453,12.236000061035156,20.740999221801758,0.9821199774742126,2.8380000591278076,4652.7001953125,19.121999740600586
2010-04-06,3.8694000244140625,1.753000020980835,509.0899963378906,1912.0,510.2300109863281,36.29999923706055,7.835299968719482,18.520999908447266,12.21310043334961,20.732999801635742,0.9811000227928162,2.8369998931884766,4592.7001953125,18.85099983215332
2010-04-07,3.882499933242798,1.7769999504089355,509.95001220703125,1931.0,506.6199951171875,36.400001525878906,7.8292999267578125,18.517000198364258,12.292400360107422,20.73200035095215,0.9810199737548828,2.8340001106262207,4596.7998046875,18.797000885009766
2010-04-08,3.872999906539917,1.7730000019073486,504.3299865722656,1938.0,503.95001220703125,36.400001525878906,7.856200218200684,18.52199935913086,12.211600303649902,20.739999771118164,0.9812300205230713,2.8369998931884766,4598.10009765625,18.801000595092773
2010-04-09,3.8606998920440674,1.7710000276565552,502.1700134277344,1918.0,501.94000244140625,36.400001525878906,7.863500118255615,18.517000198364258,12.173999786376953,20.736000061035156,0.9809399843215942,2.8359999656677246,4596.7998046875,18.79800033569336
2010-04-10,3.864333232243856,1.7660666704177856,503.3766784667969,1921.0,503.1600036621094,36.400001525878906,7.86626672744751,18.525333404541016,12.166733105977377,20.746333440144856,0.9814766645431519,2.834833304087321,4598.89990234375,18.80666669209798
2010-04-11,3.867966572443644,1.7611333131790161,504.5833435058594,1924.0,504.3800048828125,36.400001525878906,7.869033336639404,18.533666610717773,12.159466425577799,20.75666681925456,0.9820133447647095,2.8336666425069175,4601.0,18.815333048502605
2010-04-12,3.8715999126434326,1.7561999559402466,505.7900085449219,1927.0,505.6000061035156,36.400001525878906,7.871799945831299,18.54199981689453,12.152199745178223,20.767000198364258,0.9825500249862671,2.8324999809265137,4603.10009765625,18.823999404907227
2010-04-13,3.8691000938415527,1.7135000228881836,503.4100036621094,1888.9000244140625,505.1600036621094,35.83399963378906,7.84250020980835,18.5,12.181300163269043,20.729000091552734,0.9801700115203857,2.772700071334839,4612.60009765625,18.780000686645508
2010-04-14,3.8789000511169434,1.746000051498413,503.6700134277344,1946.0,505.04998779296875,36.400001525878906,7.84089994430542,18.520999908447266,12.183799743652344,20.7549991607666,0.9811199903488159,2.8350000381469727,4623.2001953125,18.804000854492188
2010-04-15,3.8635001182556152,1.75,507.1600036621094,1937.0,506.0299987792969,36.400001525878906,7.845300197601318,18.520999908447266,12.166299819946289,20.756999969482422,0.9814000129699707,2.8350000381469727,4592.7998046875,18.95199966430664
2010-04-16,3.8635001182556152,1.7561999559402466,511.0299987792969,1904.699951171875,504.70001220703125,35.99399948120117,7.879300117492676,18.56399917602539,12.264699935913086,20.80900001525879,0.983489990234375,2.7825000286102295,4608.60009765625,18.94700050354004
2010-04-17,3.8604334195454917,1.7575666507085164,510.2100016276042,1919.7999674479167,502.8433430989583,36.12933349609375,7.873533407847087,18.55099932352702,12.255136489868164,20.79533322652181,0.9827766617139181,2.7805999914805093,4605.333333333333,18.950000127156574
2010-04-18,3.8573667208353677,1.7589333454767864,509.39000447591144,1934.8999837239583,500.98667399088544,36.26466751098633,7.867766698201497,18.537999471028645,12.245573043823242,20.781666437784832,0.9820633331934611,2.7786999543507895,4602.066569010417,18.952999750773113
2010-04-19,3.854300022125244,1.7603000402450562,508.57000732421875,1950.0,499.1300048828125,36.400001525878906,7.861999988555908,18.524999618530273,12.23600959777832,20.76799964904785,0.9813500046730042,2.7767999172210693,4598.7998046875,18.95599937438965
2010-04-20,3.8726999759674072,1.752500057220459,518.280029296875,1916.0999755859375,502.0199890136719,35.57899856567383,7.848999977111816,18.523000717163086,12.208000183105469,20.773000717163086,0.9814900159835815,2.777899980545044,4598.2001953125,18.952999114990234
2010-04-21,3.865600109100342,1.7480000257492065,516.6500244140625,1949.0,497.5199890136719,36.29999923706055,7.8491997718811035,18.531999588012695,12.172300338745117,20.78700065612793,0.9818800091743469,2.8359999656677246,4625.2998046875,18.91200065612793
2010-04-22,3.8759000301361084,1.7634999752044678,513.780029296875,1953.0,496.7799987792969,36.5,7.847499847412109,18.514999389648438,12.199700355529785,20.77199935913086,0.9808099865913391,2.8440001010894775,4636.39990234375,18.84600067138672
2010-04-23,3.861999988555908,1.7627999782562256,507.7099914550781,1950.0,502.05999755859375,36.47999954223633,7.849699974060059,18.52400016784668,12.170000076293945,20.78499984741211,0.9810600280761719,2.8420000076293945,4618.5,18.95400047302246
2010-04-24,3.8574000199635825,1.7565333048502605,507.6666564941406,1947.6666666666667,500.4566650390625,36.46999994913737,7.850066661834717,18.525000254313152,12.158666610717773,20.78700002034505,0.9812533458073934,2.8423333168029785,4625.599934895833,18.939000447591145
2010-04-25,3.8528000513712564,1.7502666314442952,507.6233215332031,1945.3333333333333,498.85333251953125,36.460000356038414,7.850433349609375,18.52600034077962,12.147333145141602,20.789000193277996,0.9814466635386149,2.8426666259765625,4632.699869791667,18.924000422159832
2010-04-26,3.8482000827789307,1.74399995803833,507.5799865722656,1943.0,497.25,36.45000076293945,7.850800037384033,18.527000427246094,12.13599967956543,20.791000366210938,0.9816399812698364,2.8429999351501465,4639.7998046875,18.909000396728516
2010-04-27,3.8889999389648438,1.7649999856948853,513.8400268554688,1954.0,496.75,36.599998474121094,7.8491997718811035,18.513999938964844,12.36970043182373,20.78499984741211,0.9808400273323059,2.8440001010894775,4631.10009765625,18.893999099731445
2010-04-28,3.8529000282287598,1.7581000328063965,512.8099975585938,1973.0,496.8900146484375,36.58000183105469,7.855999946594238,18.517000198364258,12.331600189208984,20.790000915527344,0.9809499979019165,2.8447000980377197,4636.5,18.84600067138672
2010-04-29,3.8715999126434326,1.7309999465942383,511.8299865722656,1957.0,495.2200012207031,36.70000076293945,7.868000030517578,18.520999908447266,12.191200256347656,20.79800033569336,0.9815000295639038,2.8429999351501465,4637.7001953125,18.801000595092773
